player.x player.y time target.x target.y target.r insideTarget?
439 519 1341323593210 437 517 12 0
439 519 1341323593240 437 517 12 0
439 519 1341323593270 437 517 12 0
439 519 1341323593300 437 517 12 0
439 519 1341323593330 437 517 12 0
439 519 1341323593360 437 517 12 0
439 518 1341323593390 437 517 12 1
439 518 1341323593420 437 517 12 1
439 518 1341323593450 437 517 12 1
439 518 1341323593480 437 517 12 1
439 518 1341323593510 437 517 12 1
439 518 1341323593540 437 517 12 1
439 518 1341323593570 437 517 12 1
439 518 1341323593600 437 517 12 1
439 518 1341323593630 437 517 12 1
439 518 1341323593660 437 517 12 1
439 519 1341323593690 437 517 12 0
439 519 1341323593720 437 517 12 0
439 519 1341323593750 437 517 12 0
439 519 1341323593780 437 517 12 0
439 519 1341323593810 437 517 12 0
439 519 1341323593840 437 517 12 0
439 520 1341323593870 437 517 12 0
439 520 1341323593900 437 517 12 0
439 520 1341323593930 437 517 12 0
439 520 1341323593960 437 517 12 0
439 520 1341323593990 437 517 12 0
439 520 1341323594020 437 517 12 0
439 520 1341323594050 437 517 12 0
439 521 1341323594080 437 517 12 0
439 521 1341323594110 437 517 12 0
439 521 1341323594140 437 517 12 0
437 522 1341323594170 437 517 12 0
433 521 1341323594200 437 517 12 0
431 520 1341323594230 437 517 12 0
428 520 1341323594260 437 517 12 0
426 519 1341323594290 437 517 12 0
426 519 1341323594320 437 517 12 0
426 519 1341323594350 437 517 12 0
426 519 1341323594380 437 517 12 0
426 519 1341323594410 437 517 12 0
427 519 1341323594440 437 517 12 0
429 519 1341323594470 437 517 12 0
430 519 1341323594500 437 517 12 0
431 519 1341323594530 437 517 12 0
432 520 1341323594560 437 517 12 0
432 520 1341323594590 437 517 12 0
433 521 1341323594620 437 517 12 0
433 521 1341323594650 437 517 12 0
434 522 1341323594680 437 517 12 0
434 522 1341323594710 437 517 12 0
435 522 1341323594741 437 517 12 0
435 523 1341323594770 437 517 12 0
436 523 1341323594800 437 517 12 0
438 524 1341323594830 437 517 12 0
